,default_0,default_time_0,min_weight_0,min_weight_time_0,max_value_0,max_value_time_0,max_ratio_0,max_ratio_time_0,hyperheuristic_0,hyperheuristic_time_0,hyperheuristic_1,hyperheuristic_time_1,hyperheuristic_2,hyperheuristic_time_2,hyperheuristic_3,hyperheuristic_time_3,hyperheuristic_4,hyperheuristic_time_4,hyperheuristic_5,hyperheuristic_time_5,hyperheuristic_6,hyperheuristic_time_6,hyperheuristic_7,hyperheuristic_time_7,hyperheuristic_8,hyperheuristic_time_8,hyperheuristic_9,hyperheuristic_time_9
127,13239.0,0.002150199999960023,12834.0,0.003267799999775889,13227.0,0.0019845000006171176,13266.0,0.00275820000024396,12834.0,3.3640752000001157,12834.0,3.6424182000000656,12834.0,3.7841514000001553,12834.0,3.176425399999971,12834.0,3.672935399999915,12834.0,3.850739800000156,12834.0,3.8259045000004335,12834.0,4.48722380000072,12834.0,3.5287773999998535,12834.0,3.550733400000354
128,10524.0,0.002629999999953725,10386.0,0.003314499999760301,10563.0,0.0016701000004104571,10572.0,0.002613499999824853,10386.0,4.5987676000004285,10386.0,4.1070192999995925,10386.0,4.474837900000239,10386.0,3.9077652999994825,10386.0,4.106697799999893,10386.0,3.7536862000006295,10386.0,3.984791299999415,10539.0,8.662231899999824,10386.0,3.8640746999999465,10386.0,3.8305601000001843
129,12057.0,0.0018565000000307919,11904.0,0.003188699999554956,12063.0,0.0018728999993982143,12042.0,0.002358700000513636,11904.0,3.886720299999979,11904.0,3.5394827000000078,11904.0,3.521310399999493,11904.0,3.3517394000000422,11904.0,3.505829700000504,11904.0,3.51519240000016,11904.0,3.8936555999998745,11904.0,4.421955599999819,11904.0,3.3778034999995725,11904.0,3.8350036000001637
130,13092.0,0.0026819000004252302,12606.0,0.0032581000004938687,13098.0,0.0018737999998847954,13122.0,0.0026912999992418918,12606.0,3.9241660999996384,12606.0,3.8191529000005175,12606.0,3.684896800000388,12606.0,3.20761979999952,12606.0,4.025260200000048,12606.0,3.407753700000285,12606.0,4.1054270999993605,12606.0,4.711242700000184,12606.0,3.908052400000088,12606.0,3.609732400000212
131,11439.0,0.002555499999289168,11241.0,0.0032492999998794403,11496.0,0.0017571999997016974,11490.0,0.002374499999859836,11241.0,4.414507499999672,11241.0,3.890453300000445,11241.0,3.8935418000000936,11241.0,3.486428700000033,11241.0,3.97558939999999,11241.0,3.8983448999997563,11241.0,3.9360160000005635,11241.0,4.360654699999941,11241.0,3.6511323999993692,11241.0,3.677787499999795
132,11280.0,0.0025014000002556713,10584.0,0.0033141000003524823,11310.0,0.001688299999841547,11319.0,0.0024169999996956903,10944.0,5.771281100000124,10584.0,4.110827999999856,10584.0,3.643298699999832,10584.0,3.537590199999613,10584.0,4.358771000000161,10584.0,3.9497819999996864,10584.0,3.7759247000003597,10584.0,4.74075670000002,10584.0,3.8756701000002067,10584.0,4.053180999999313
133,12078.0,0.0028210000000399305,11805.0,0.0033223000000361935,12090.0,0.001841999999669497,12102.0,0.0025669999995443504,11805.0,3.718414799999664,11805.0,3.799976300000708,11805.0,4.296178800000234,11805.0,3.3596857000002274,11805.0,4.02151589999994,11805.0,3.652260799999567,11805.0,3.707979599999817,12045.0,5.173576899999716,11805.0,4.260737399999925,11805.0,3.6918174999991606
134,13263.0,0.0024304000007759896,13191.0,0.0032840000003488967,13269.0,0.0019054000003961846,13287.0,0.0024376999999731197,13191.0,3.560275400000137,13191.0,3.5525165999997625,13191.0,3.773163399999248,13191.0,3.898198799999591,13191.0,3.7332930000002307,13191.0,3.7021224999998594,13191.0,3.6146710000002713,13221.0,5.3852827999999135,13191.0,3.7223150999998325,13191.0,3.663159700000506
135,12906.0,0.0016872000005605514,12453.0,0.004773400000885886,12957.0,0.0029449000003296533,12963.0,0.0033389999998689746,12672.0,4.890507699999944,12453.0,3.885811499999363,12453.0,4.344022700000096,12453.0,3.4221707999995488,12453.0,3.763844699999936,12453.0,3.9495537000002514,12453.0,3.8329024999993635,12453.0,4.4120787000001656,12453.0,3.561557499999253,12453.0,3.9715753999998924
136,13920.0,0.0017423999997845385,13497.0,0.0032295999999405467,13929.0,0.00195369999983086,13935.0,0.0026144000003114343,13716.0,4.398460700000214,13497.0,3.660382600000048,13497.0,3.9888458999994327,13497.0,3.4025603999998566,13497.0,3.8057815999991362,13497.0,3.4026929000001473,13497.0,3.702121199999965,13497.0,4.805354200000693,13716.0,4.216880599999968,13497.0,3.6620513999996547
137,12663.0,0.0019341999995958759,12495.0,0.003222000000278058,12684.0,0.0019420000007812632,12693.0,0.0026637000000846456,12495.0,3.3099324000004344,12495.0,3.3660487999995894,12495.0,3.856994000000668,12495.0,3.366647099999682,12495.0,3.936991499999749,12495.0,4.025416099999347,12495.0,3.723988100000497,12495.0,4.944619900000362,12495.0,3.4672404000002643,12495.0,3.5054755000001023
138,11172.0,0.00249329999951442,10629.0,0.0031613999999535736,11220.0,0.0018556999993961654,11232.0,0.002865399999791407,11010.0,4.153707500000564,11217.0,5.242501900000207,10629.0,3.894495000000461,10629.0,3.5008161999994627,10629.0,3.7033502000003864,10629.0,3.186573999999382,10629.0,5.047458600000027,10629.0,5.154707200000303,10629.0,14.194719600000099,10629.0,3.412436599999637
139,11979.0,0.0027265999997325707,11943.0,0.0031891999997242237,12018.0,0.001854799999819079,12018.0,0.002619800000502437,11943.0,3.7295805000003384,11943.0,4.0024835000003804,11943.0,3.600299900000209,11943.0,3.489416800000072,11943.0,3.793757999999798,11970.0,4.584816300000057,11943.0,4.148719400000118,11943.0,4.409517000000051,11943.0,3.6456512000004295,11943.0,3.8440554999997403
140,12147.0,0.0023590999999214546,12111.0,0.0033544999996593106,12186.0,0.0018321999996260274,12207.0,0.002573599999777798,12111.0,6.060057599999709,12111.0,3.8271683000002668,12111.0,3.8548399000001154,12111.0,3.5643184999998994,12111.0,3.970291999999972,12111.0,4.276341399999183,12111.0,3.8367465000001175,12111.0,3.6473462000003565,12111.0,3.869119199999659,12111.0,3.6325905999992756
141,12312.0,0.0024621999991722987,11943.0,0.003230199999961769,12312.0,0.0019715999997060862,12279.0,0.0029025000003457535,11943.0,4.296176899999409,11943.0,3.7433735000004162,11943.0,3.9680291000004217,11943.0,3.405078999999205,11943.0,3.8598080000001573,11943.0,4.221581300000253,11943.0,3.6799651000001177,11943.0,3.8417487000006076,11943.0,3.5173555000001215,11943.0,3.443933200000174
142,11097.0,0.0025120000000242726,10533.0,0.0032862999996723374,11148.0,0.0017359000003125402,11154.0,0.002763700000286917,10767.0,5.69683729999997,10533.0,3.7452515000004496,10533.0,3.8753774999995585,10533.0,3.726286699999946,10533.0,3.7757369000000836,10533.0,4.215440899999521,10533.0,3.749210399999356,10533.0,4.547832699999162,10533.0,3.784686299999521,10533.0,4.411524500000269
143,12789.0,0.0030382000004465226,12558.0,0.003230200000871264,12804.0,0.0019478000003800844,12816.0,0.0027147999999215244,12558.0,4.065991500000564,12558.0,4.3986322000000655,12558.0,3.8570958999998766,12558.0,3.507624300000316,12558.0,4.185380500000065,12558.0,3.9846440999999686,12558.0,3.815526200000022,12558.0,4.113751400000183,12558.0,3.7042075999997905,12558.0,3.9964498999997886
144,11205.0,0.0029162999999243766,11190.0,0.0032669000001988024,11226.0,0.001764300000104413,11223.0,0.0026281999998900574,11190.0,4.202635999999984,11190.0,3.8051793999993606,11190.0,3.9954460999997536,11190.0,3.774513499999557,11190.0,4.078782000000501,11190.0,3.80347139999958,11190.0,3.5687975999999253,11190.0,4.521405299999969,11190.0,3.6274846999995134,11190.0,3.8760232999993605
145,11949.0,0.002683499999875494,11697.0,0.0033032000001185224,11973.0,0.0018974999993588426,11931.0,0.0027721000005840324,11697.0,3.682696799999576,11697.0,3.857276300000194,11697.0,3.5673612000000503,11697.0,4.019197199999326,11697.0,4.379672900000514,11697.0,4.018193099999735,11697.0,4.031172400000287,11697.0,4.739773099999184,11697.0,4.222723599999881,11697.0,3.9006687999999485
146,11304.0,0.0019780000002356246,10908.0,0.0032840999992913567,11355.0,0.0016932999997152365,11334.0,0.0027432999995653518,10908.0,3.4141466999999466,10908.0,3.912743999999293,10908.0,4.070502300000044,11181.0,4.553786999999829,10908.0,4.020706100000098,10908.0,4.102354900000137,10908.0,4.022961199999372,11181.0,5.771050000000287,10908.0,4.010699100000238,10908.0,3.9322769000000335
147,12297.0,0.0026685000002544257,11904.0,0.0032797000003483845,12441.0,0.0019123000001854962,12444.0,0.0027166999998371466,11904.0,3.5097734999999375,11904.0,3.779673100000764,11904.0,3.8393035999997664,11904.0,3.4539765999998053,11904.0,3.6953487000000678,11904.0,3.656850899999881,11904.0,3.506089499999689,11904.0,4.814104300000508,11904.0,3.4995229000005565,11904.0,3.5008496999998897
148,10347.0,0.0017723999999361695,9978.0,0.0033629999998083804,10458.0,0.001711799999611685,10455.0,0.002457400000821508,9978.0,4.091962399999829,9978.0,3.681778899999699,9978.0,4.103780200000074,9978.0,3.5832537000005686,9978.0,4.134555499999806,9978.0,3.74395850000019,9978.0,4.078278399999363,9978.0,5.847658700000466,9978.0,3.7179438000002847,9978.0,4.22131569999965
149,11592.0,0.0022564999999303836,11124.0,0.003249699999287259,11679.0,0.0019025000001420267,11643.0,0.002566300000580668,11124.0,3.3821603999995205,11124.0,3.662819500000296,11124.0,4.247778900000412,11124.0,3.3810527000005095,11124.0,3.790004299999964,11124.0,4.087171000000126,11124.0,4.164631600000575,11124.0,5.48503189999974,11124.0,3.264533399999891,11124.0,3.49603019999995
150,11292.0,0.002039899999545014,12156.0,0.0031597999995938153,12172.0,0.002256100000522565,13404.0,0.00314650000018446,13352.0,23.051484499999788,12156.0,3.863657300000341,12156.0,4.148592999999892,12380.0,4.819949200000337,12156.0,7.555008099999213,12156.0,5.460444700000153,12156.0,5.231292700000267,12828.0,26.172061000000213,12380.0,5.100545499999498,12156.0,3.502382100000432
151,4656.0,0.0023707000000285916,11948.0,0.0034309000002394896,11883.0,0.0028376999998727115,11948.0,0.003181899999617599,11948.0,5.4669221000003745,11948.0,4.368499700000029,11948.0,5.895940999999766,11948.0,3.8029450000003635,11948.0,4.369961099999273,11948.0,4.079227500000343,11948.0,5.492481199999929,11948.0,3.9542742999992697,11948.0,3.81246259999989,11948.0,4.0323370000005525
152,12871.0,0.002394500000264088,13418.0,0.0031601999999111285,13406.0,0.0021821999998792307,15110.0,0.0030187000002115383,13772.0,11.61874910000006,13418.0,3.4909461999995983,13418.0,3.956535299999814,13772.0,4.244335499999579,13418.0,4.711167899999964,13418.0,3.7347484000001714,13418.0,3.6194171000006463,13418.0,6.507349900000008,13418.0,3.9030242999997427,13418.0,3.491473500000211
153,5236.0,0.0027653999995891354,4711.0,0.003113599999778671,6125.0,0.001977200000510493,6076.0,0.002359699999942677,4879.0,4.989880699999958,4711.0,3.61664219999966,4711.0,3.962304900000163,4711.0,3.57067459999962,4711.0,4.2448872000004485,4711.0,3.927221699999791,4711.0,3.817426599999635,4711.0,3.47568499999943,4711.0,4.399258300000838,4711.0,3.700619000000188
154,2193.0,0.0026228999995510094,2235.0,0.0032930999996096944,2139.0,0.0016451999999844702,2235.0,0.003175899999405374,2235.0,3.9773154999993494,2235.0,4.38945109999986,2235.0,3.9731518999997206,2235.0,4.211624999999913,2235.0,4.084782800000539,2235.0,3.9555067999999665,2235.0,4.029678100000638,2235.0,8.299823600000309,2235.0,4.157291299999997,2235.0,3.55248439999923
155,7682.0,0.002385800000411109,7259.0,0.0033200999996552127,7690.0,0.0017800000005081529,7683.0,0.002845300000444695,7569.0,5.689477299999453,7672.0,8.047242900000128,7672.0,6.207786099999794,7347.0,5.016075800000181,7672.0,5.716998699999749,7672.0,4.8841613000004145,7259.0,4.5537681999994675,7672.0,8.269239700000071,7672.0,6.006598899999517,7672.0,4.8573749999995925
156,10394.0,0.0023658999998588115,11854.0,0.0033200999996552127,10238.0,0.001965299999937997,12450.0,0.003295599999546539,11854.0,13.405204700000468,11854.0,4.109830700000202,11854.0,5.858783700000458,11854.0,3.6983408999994936,11854.0,5.0905171000003975,11854.0,4.5842642999996315,11854.0,4.553893199999948,868.0,3.745060599999306,11854.0,4.095814700000119,11854.0,4.206075199999759
157,2574.0,0.0017982999997911975,3154.0,0.0035195000000385335,2082.0,0.0011634000002231915,3154.0,0.0034878999995271442,3154.0,4.685699700000441,3154.0,5.496522799999184,3154.0,5.794839799999863,3154.0,4.3173056999994515,3154.0,5.292626899999959,3154.0,4.874891500000558,3154.0,4.859599699999308,290.0,2.4488681000002543,3154.0,4.138031999999839,3154.0,4.916718099999343
158,5910.0,0.0024548999999751686,5807.0,0.003408300000046438,5521.0,0.001255700000001525,6068.0,0.003403900000193971,5894.0,5.515212799999972,5807.0,4.896958300000733,5807.0,5.166298000000097,5807.0,4.744790999999168,5807.0,4.784387300000162,5807.0,3.9017486000002464,5807.0,4.900710999999319,910.0,4.671188500000426,5807.0,4.305308799999693,5807.0,6.35716980000052
159,5040.0,0.003002100000230712,7606.0,0.0034019999993688543,7120.0,0.002678099999684491,7606.0,0.0034125000001949957,420.0,1.586693700000069,7606.0,7.600560500000029,462.0,2.2766751999997723,7606.0,8.451176999999916,504.0,3.3719522000001234,420.0,2.102591800000482,7606.0,8.304522900000848,798.0,2.0830720000003566,1344.0,7.837486400000671,7606.0,5.075325000000703
160,6708.0,0.002263200000015786,7423.0,0.003259500000240223,5967.0,0.001776800000698131,7631.0,0.0032289000000673695,7423.0,3.70129309999993,7423.0,4.199851299999864,7527.0,4.382873200000176,7423.0,3.995715299999574,7423.0,4.15258300000005,7423.0,4.052422100000513,7423.0,4.71687589999965,754.0,4.762058000000252,7423.0,4.095599999999649,7423.0,3.6959421000001385
161,6600.0,0.0018850999995265738,6822.0,0.0033827999995992286,6777.0,0.002031699999861303,7453.0,0.003387499999917054,6822.0,10.652490800000123,6822.0,4.547005999999783,6822.0,5.373684499999399,6822.0,4.364988899999844,7117.0,6.264280800000051,6822.0,4.97865929999989,7117.0,5.10299649999979,773.0,3.7374813000005815,6822.0,4.293660600000294,6822.0,3.710605399999622
162,4140.0,0.0017244000000573578,8563.0,0.003490799999781302,7373.0,0.0021936000002824585,8649.0,0.0035071000002062647,708.0,2.1483727000004365,8563.0,6.050319099999797,8563.0,11.739843000000292,8563.0,6.407449799999995,8563.0,8.551766900000075,8563.0,8.167556599999443,8563.0,5.435878300000695,8563.0,20.53227120000065,8563.0,7.527163000000655,8563.0,4.397426099999393
163,5554.0,0.0025018999995154445,4501.0,0.0033516999992571073,6657.0,0.0017389000004186528,6657.0,0.00232270000014978,4687.0,4.35745339999994,4501.0,4.774873399999706,4850.0,5.931344800000261,4687.0,4.048226699999759,4850.0,5.550250399999641,4850.0,6.776369100000011,4850.0,5.4969498999998905,4850.0,5.18400389999988,4850.0,5.537046500000542,4687.0,4.3923988999995345
164,4023.0,0.0024246000002676737,3240.0,0.0032062000000223634,6075.0,0.002202200000283483,6129.0,0.0025273000001106993,3240.0,3.7419436000000132,3240.0,3.817871099999138,3240.0,3.698979099999633,3240.0,3.939369699999588,3240.0,3.719765699999698,3240.0,3.3629226000002745,3240.0,3.653871500000605,3240.0,3.4610386000003928,3240.0,4.199000099999466,3240.0,3.5212438999997175
165,7816.0,0.0026218000002700137,6393.0,0.0033578000002307817,9050.0,0.001606799999535724,8968.0,0.002437099999951897,6567.0,5.040167600000132,6393.0,3.772078299999521,6393.0,4.194363700000395,6393.0,3.7397977999999057,6393.0,3.9711091999997734,6393.0,3.9340395000008357,6393.0,3.6428022000000055,6828.0,7.08461939999961,6393.0,3.76338080000005,6393.0,4.006924799999979
166,4595.0,0.0024149999999281135,4494.0,0.003291200000603567,4805.0,0.0018749999999272404,5028.0,0.0027593000004344503,4494.0,3.538528199999746,4494.0,4.536466200000177,4494.0,3.738842100000511,4494.0,3.761379300000044,4494.0,4.167944099999659,4494.0,3.8143713999998,4494.0,4.763156699999854,4494.0,5.1382822000005035,4494.0,3.4650880999997753,4494.0,3.4132227000000057
167,8994.0,0.0022991000005276874,12001.0,0.0034333000003243797,10172.0,0.0023354000004474074,12283.0,0.003482800000710995,1314.0,3.6950220999997327,12001.0,4.179489000000103,12283.0,7.050981099999262,12283.0,5.587701200000083,12283.0,6.6665782999998555,12001.0,4.258662500000355,12001.0,4.576267700000244,1966.0,7.186590799999976,12283.0,6.102278899999874,12283.0,5.985905599999569
168,5356.0,0.0024798000004011556,6688.0,0.0032099999998536077,8128.0,0.0026630000002114684,8528.0,0.0031041000002005603,7148.0,3.7927128999999695,6688.0,3.824388699999872,6688.0,3.270406399999956,6688.0,3.619038400000136,6688.0,3.9495853999997053,6688.0,3.347663100000318,6688.0,3.9864213000000746,7148.0,4.052919400000064,6688.0,3.3018590000001495,6688.0,3.3941007000003083
169,7648.0,0.0021900000001551234,7838.0,0.0032357000000047265,8029.0,0.001822100000026694,8480.0,0.002650599999469705,7838.0,3.6349835000000894,7838.0,4.154463599999872,7838.0,3.7045940999996674,7838.0,3.878662799999802,7838.0,4.2970048999995925,7838.0,3.7158469000005425,7838.0,4.803590200000144,7838.0,3.7443586999997933,7838.0,4.56143609999981,7838.0,3.765315200000259
170,9002.0,0.0018712999999479507,8940.0,0.0032429000002593966,9326.0,0.0017394000005879207,10640.0,0.002721200000451063,8940.0,4.21343909999996,8940.0,4.828874900000301,8940.0,3.918325100000402,8940.0,3.410348899999917,8940.0,4.89404900000045,8940.0,4.046115400000417,8940.0,3.6978362999998353,8940.0,4.205898299999717,8940.0,3.9488337000002502,8940.0,3.809754800000519
171,5403.0,0.002224900000328489,6358.0,0.0032615999998597545,8901.0,0.00271100000009028,8901.0,0.0031093000006876537,6420.0,4.22350330000063,6358.0,3.462111300000288,6358.0,3.3065988000007565,6358.0,3.7009571999997206,6358.0,3.404639700000189,6420.0,4.129485800000111,6358.0,3.7582494999996925,6358.0,3.5707863999996334,6358.0,3.401108000000022,6358.0,3.353218299999753
172,9087.0,0.0027049000000261003,13128.0,0.003490600000077393,13164.0,0.0030742999997528386,13164.0,0.0033572000002095592,13128.0,4.580256399999598,13128.0,4.217918899999859,13128.0,4.05458710000039,13128.0,4.393244200000481,13128.0,4.335407600000508,13128.0,4.400386099999196,13128.0,4.208480799999961,13128.0,5.078610600000502,13128.0,3.8744009000001824,13128.0,4.4432551999998395
173,9562.0,0.002251099999739381,16550.0,0.0034563999997772044,15164.0,0.0023542999997516745,16802.0,0.003342799999700219,860.0,1.430663000000095,16550.0,5.042541099999653,860.0,2.1270862999999736,16550.0,4.3648146000005,16550.0,6.698475700000017,860.0,2.1417606000004525,1118.0,2.611347499999283,1192.0,1.5743431000000783,16550.0,6.631953500000236,16550.0,4.677157099999931
174,9816.0,0.001762899999448564,12632.0,0.0034546000006230315,9572.0,0.0018769999996948172,12936.0,0.003440700000282959,760.0,2.142819700000473,12632.0,5.0212884000002305,1600.0,4.706148499999472,12632.0,5.156452600000193,12632.0,6.265221699999529,1280.0,4.461265699999785,12632.0,5.568018299999494,760.0,1.913368999999875,12632.0,7.625023200000214,12632.0,4.364606399999502
175,7366.0,0.0030120999999780906,11106.0,0.003468099999736296,10990.0,0.0028747999995175633,11174.0,0.0034218000000691973,11208.0,9.875494699999763,11106.0,4.223184499999661,11106.0,4.865938099999767,11106.0,4.4592826000007335,11106.0,5.918924899999183,11106.0,5.418903799999498,11106.0,4.325598700000228,11106.0,6.8623115000000325,11106.0,4.576896399999896,11106.0,3.989694199999576
176,6570.0,0.003094099999543687,9492.0,0.00343449999945733,9360.0,0.002630900000440306,9546.0,0.0033399000003555557,9492.0,4.848893899999894,9492.0,4.619337000000087,9492.0,4.426877300000342,9492.0,4.198140099999364,9492.0,5.210565899999892,9492.0,4.499356899999839,9510.0,8.118134199999986,9492.0,4.274584900000264,9492.0,4.184241300000394,9492.0,4.259171499999866
177,9051.0,0.0022959999996601255,11178.0,0.0034737999994831625,8539.0,0.0018879999997807317,11296.0,0.003485799999907613,630.0,2.5078425000001516,11178.0,4.497857600000316,11178.0,5.4649123999997755,11178.0,3.8411567000002833,11178.0,4.64312289999998,11178.0,4.494436899999528,11178.0,4.00700660000075,630.0,2.4870631000003414,11178.0,4.222816299999977,11178.0,3.901760600000671
178,1207.0,0.0018965999997817562,1624.0,0.003509199999825796,1127.0,0.0016458000000056927,1654.0,0.003627500000220607,484.0,23.467319000000316,1624.0,4.212658200000078,1624.0,7.286094699999921,1624.0,5.438354900000377,1624.0,6.768244500000037,1624.0,6.588794899999812,1624.0,6.499360000000706,110.0,2.2604336999993393,1624.0,5.298197699999946,1624.0,4.816409099999873
179,5215.0,0.0024335999996765167,6336.0,0.003421899999921152,5039.0,0.0017433000002711196,6336.0,0.00329890000011801,6336.0,5.032309199999872,6336.0,4.7382461000006515,6336.0,4.631067599999369,6336.0,3.9230104000007486,6336.0,4.865922699999828,6336.0,3.942126300000382,6336.0,4.43291279999994,583.0,2.539707900000394,6336.0,4.735804400000234,6336.0,4.4626736000000164
180,6464.0,0.0025249000000258093,6464.0,0.0034771000000546337,6464.0,0.002729400000134774,6464.0,0.0034522999994806014,6464.0,6.39281149999988,6464.0,4.518912300000011,6464.0,3.926823499999955,6464.0,5.131999799999903,6464.0,5.05136819999916,6464.0,4.279980399999658,6464.0,4.361764700000094,6464.0,4.929274500000247,6464.0,4.868728499999634,6464.0,4.278102299999773
181,771.0,0.0018534000000727247,524.0,0.0033536999999341788,1051.0,0.0017390000002706074,1051.0,0.0022280000002865563,524.0,3.587198499999431,524.0,4.606823799999802,524.0,4.186603899999682,524.0,3.387459399999898,524.0,4.4644494999993185,524.0,3.7189856999993935,524.0,4.514655699999821,574.0,4.914284599999519,524.0,3.7084783999998763,524.0,3.7686184000003777
182,1783.0,0.0018432000006214366,1744.0,0.0034285000001545995,1743.0,0.0015278000000762404,1820.0,0.0034626999995452934,1744.0,4.05190390000007,1744.0,4.4781222000001435,1744.0,3.699675500000012,1744.0,3.5119949999998425,1744.0,4.0988345999994635,1744.0,4.275735399999576,1744.0,4.913370100000066,190.0,2.768232000000353,1744.0,4.614849999999933,1744.0,3.9474755000001096
183,7671.0,0.002393100000517734,9507.0,0.0032441000003018416,8271.0,0.0021931999999651453,9660.0,0.0031885999997030012,1125.0,5.993206600000121,9507.0,5.756645299999946,9507.0,8.439763299999868,9507.0,5.0374822000003405,9507.0,7.416187000000718,9507.0,6.026849299999412,9507.0,5.169620600000599,570.0,1.7973803999993834,9507.0,5.080163900000116,9507.0,4.056599399999868
184,7391.0,0.0025609999993321253,7187.0,0.0032183000002987683,7448.0,0.0020261999998183455,7554.0,0.0028747999995175633,7320.0,4.692832900000212,7187.0,4.173776000000544,7187.0,3.3413900000005015,7187.0,3.247810400000162,7187.0,3.7499895000000834,7187.0,3.5873984999998356,7187.0,3.7000017000009393,7187.0,3.9287174999990384,7187.0,3.356471099999908,7187.0,3.3763492999987648
185,8432.0,0.0024045999998634215,7808.0,0.0032314000000042142,8489.0,0.0020428999996511266,8928.0,0.002756099998805439,7960.0,4.15596590000132,7808.0,3.8611759999985225,7808.0,4.412825700001122,7808.0,3.5894327000005433,7808.0,4.863624100000379,7808.0,3.6210061000001588,7808.0,4.698431200000414,7808.0,3.580866700000115,7808.0,3.634737499998664,7808.0,3.345751000000746
186,8576.0,0.0025325999995402526,6569.0,0.003249800000048708,9925.0,0.0021207999998296145,10974.0,0.0029561000010289717,7078.0,3.9510493999987375,6569.0,4.231667500000185,6569.0,3.7540537000004406,6569.0,3.458892200000264,6569.0,4.002304699999513,6569.0,3.297897499998726,6569.0,3.714398500000243,6569.0,3.83948860000055,6569.0,3.4508277000004455,6569.0,3.458708600001046
187,4730.0,0.0016899000002013054,7626.0,0.0032558000002609333,10230.0,0.002798100000291015,10168.0,0.0030930999982956564,7626.0,4.159818500000256,7626.0,3.691716900000756,7650.0,4.518330599999899,7626.0,3.4128942000006646,7626.0,3.5889363000005687,7626.0,3.5432024000001547,8198.0,4.54357440000058,7626.0,3.7743394000008266,7626.0,3.4025473999990936,7626.0,3.292121100001168
188,8149.0,0.002683400000023539,8250.0,0.0033831000000645872,7485.0,0.001990799999475712,8540.0,0.0033873000011226395,8250.0,6.205269899999621,8250.0,4.415252599999803,8250.0,4.0506249999998545,8250.0,3.535671999999977,8250.0,4.5833437999990565,8250.0,5.403902599999128,8250.0,4.87947659999918,619.0,2.6641823000009026,8250.0,4.722746799998276,8250.0,3.5844014000012976
189,3530.0,0.002270900000439724,3557.0,0.0033985999998549232,3401.0,0.001533200000267243,3662.0,0.003337299998747767,3557.0,3.5297274999993533,3557.0,4.112604899999496,3557.0,4.622813699999824,3557.0,3.707698899999741,3557.0,4.116655100000571,3557.0,4.785619299998871,3557.0,3.912959500001307,3557.0,9.157360300001528,3557.0,4.283716000001732,3557.0,4.419507900000099
190,8111.0,0.002424599999358179,9854.0,0.0035562000011850614,5964.0,0.001321900001130416,10012.0,0.0034693000015977304,10012.0,10.248669300000984,9854.0,5.287412700001369,9854.0,6.417006400000901,9854.0,5.319237699999576,9854.0,5.30298109999967,9854.0,7.856601100000262,9854.0,4.958745900001304,831.0,1.5065389999999752,9854.0,5.082117500000095,9854.0,6.081253299998934
191,3531.0,0.003177500000674627,4600.0,0.0033725000012054807,4527.0,0.0024532000006729504,4642.0,0.003322999998999876,4600.0,7.1030822999982774,4600.0,3.7556595999994897,4600.0,5.105223200000182,4600.0,4.167573700000503,4600.0,4.261692800000674,4600.0,4.7795876000000135,4600.0,4.941323499999271,4600.0,4.337481200000184,4600.0,4.215121000001091,4600.0,3.9521913999997196
192,3696.0,0.002413800000795163,3576.0,0.003248400000302354,7082.0,0.002674999999726424,7082.0,0.002921200000855606,3576.0,3.5807420000001002,3576.0,4.370042399999875,3576.0,3.6850233000004664,3576.0,3.7658945999992284,3576.0,3.246389800000543,3576.0,3.5736092000006465,4080.0,4.814311399999497,3576.0,3.4370825000005425,3576.0,3.639188600000125,3576.0,3.75394850000157
193,4932.0,0.0018454000000929227,4011.0,0.0034084999988408526,6051.0,0.0015896999993856298,6051.0,0.0022884999998495914,4074.0,4.572760400000334,4011.0,4.352193900000202,4011.0,3.8044949999984965,4074.0,4.622849799998221,4011.0,4.220437899999524,4011.0,3.645431400000234,4011.0,4.837807600000815,4011.0,5.810039700001653,4011.0,3.5904214000001957,4011.0,4.04143379999914
194,5784.0,0.00250659999983327,8255.0,0.0034038000012515113,7240.0,0.002323900000192225,8292.0,0.0033830000011221273,490.0,2.576684200001182,8255.0,6.819470399999773,931.0,3.3096733999991557,8255.0,5.6629160000011325,8255.0,9.920001799999227,1225.0,8.155214000000342,8255.0,7.597720899999331,490.0,1.3810489000006783,8255.0,19.398382800000036,8255.0,4.066301200000453
195,4112.0,0.0021957999997539446,4852.0,0.0034875000001193257,3880.0,0.0014251000011427095,4940.0,0.0033113000008597737,4852.0,4.278787699999157,4852.0,3.5210927999996784,4852.0,6.400204900000972,4852.0,5.073105999999825,4852.0,5.60113580000143,4852.0,4.452071099998648,4852.0,5.448122399999193,440.0,2.834288899999592,4852.0,3.9922270999995817,4852.0,4.101937299999918
196,7204.0,0.0024699999994481914,9112.0,0.00327849999848695,10360.0,0.0022432999994634883,11792.0,0.003292499999588472,9192.0,5.330223500001011,9112.0,3.6341647999997804,9112.0,3.6464771999999357,9192.0,4.1477214000005915,9112.0,3.7667791999992914,9112.0,3.883709400000953,9112.0,3.823811199999909,9192.0,4.172718800000439,9112.0,3.43027660000007,9112.0,3.2908815999999206
197,4810.0,0.0028954000008525327,4848.0,0.003248400000302354,5191.0,0.0020496000015555182,5918.0,0.002853500000128406,4926.0,6.608353199999328,5064.0,5.44749899999988,4848.0,4.29709339999863,4848.0,3.626129000000219,4848.0,4.586195199999565,4926.0,4.8706411000002845,4926.0,4.798135999999431,4926.0,4.829766400000153,4848.0,4.65872120000131,4848.0,3.9798250000003463
